site,routerKey,routerValue,method,hostKey,cmdKey,cmdValue,requestPath,data,match
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-lau-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
https://lookingglass.centurylink.com/,site_name,Budapest-Hungary,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
https://lg.iptp.net/vi/iptp-tools/lg/,router,e17d0d895c01,get,query,command,ping,https://lg.iptp.net/vi/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/ja/iptp-tools/lg/,router,03949f332f,get,query,command,ping,https://www.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://tools.corpnet.net.id/lg,router,StarNet MLG CORE,POST,addr,query,ping,http://tools.corpnet.net.id//lg/,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'StarNet BDO'}",False
http://lg.pinspb.ru/,router,Arbital border,POST,addr,query,ping,http://lg.pinspb.ru//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TR-M9-ASR9001-CORE'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,268,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://support.mark.ru/lg/,,,get,host,cmd,ping,https://support.mark.ru/lg/ajax.php,"{'host': '', 'cmd': 'mtr'}",False
http://lg.redeisp.com.br/,router,zebra,POST,addr,query,ping,http://lg.redeisp.com.br//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
https://ssp2.gin.ntt.net/lg/lg.cgi,router,"Seattle, WA - US",POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",False
https://alice.ja.net/,query_location,lowdss-ban1janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",False
http://lg-ny.racknerd.com/,,,get,host,cmd,ping,http://lg-ny.racknerd.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg-rtcom.justhost.ru/,,,get,host,cmd,ping,https://lg-rtcom.justhost.ru/ajax.php,"{'host': '183.173.109.247', 'cmd': 'host'}",False
http://lg.juntotelecom.com.br/,location,pa-blm-rgl-frr01,post,target,type,ping,http://lg.juntotelecom.com.br/lg,"{'location': '', 'target': '', 'type': 'ping'}",False
http://lg.ist.citynethost.com/,,,get,host,cmd,ping,http://lg.ist.citynethost.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://gfyuhgyu.com/,,,get,host,cmd,ping,http://gfyuhgyu.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.as201281.net,routers,router1,post,parameter,query,ping,https://lg.as201281.net/execute.php,"{'parameter': '2402:f000:3:6801:891c:25a8:d450:ed1f', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://www.sharktech.net/looking-glass/,datacenter,ams,get,host,util,ping,https://www.sharktech.net/looking-glass/#,"{'_token': 'RwE5CnLOfBJ2ySp7hjHLfrdMV8uIy5QI1yGQm7MP', 'host': '', 'datacenter': 'ams', 'util': 'ping'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,37,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://lg.dfnbd.net/,routers,router5,post,parameter,query,ping,https://lg.dfnbd.net/execute.php,"{'parameter': '2402:f000:3:6801:891c:25a8:d450:ed1f', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://lg.iptp.net/pt_PT/iptp-tools/lg/,router,03949f332f,get,query,command,ping,https://lg.iptp.net/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.networx.bg,router,248,POST,host,method,ping,https://lg.networx.bg/,"{'host': '', 'method': 'trace', 'router': '254', 'submit': 'check'}",False
https://lg.iptp.net/ja/iptp-tools/lg/,router,b4e827b20fd8,get,query,command,ping,https://lg.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.conit.com.au/looking-glass/,routers,bdr101.csla1.us,post,parameter,query,ping,http://lg.conit.com.au/looking-glass/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'bdr101.m1.au', 'query': 'bgp'}",False
http://168.194.119.245/,router,zebra,POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,559,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-f2c-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,6910e89f3d6f,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.he.net/,routers[],core1.tor1.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",False
https://baehost.com/es-ar/looking-glass/,routers,router8,post,parameter,query,ping,https://baehost.com/es-ar/looking-glass/execute.php,"{'token': '0c11c540f5e0d1bd807209853bda3f9faca17bf0', 'parameter': '2402:f000:3:6801:891c:25a8:d450:ed1f', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://alice.ja.net/,query_location,dalkec-rbr2janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",False
http://lg-hcm.cloudcore.vn/,,,get,host,cmd,ping,http://lg-hcm.cloudcore.vn/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://www.di-net.ru/noc/,router,mbr2,get,addr,query,ping,http://www.di-net.ru/noc/,"{'addr': '', 'query': 'ping', 'code': '', 'router': 'mbr1'}",False
https://web-ams.iptp.net/en_US/iptp-tools/lg/,router,18228f6a4bd5,get,query,command,ping,https://web-ams.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.infortek.net.br/,router,BGA1_TR,get,query,command,ping,http://lg.infortek.net.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'GYN1_BORDER'}",False
https://www.iptp.net/es_ES/iptp-tools/lg/,router,3d55e081024b,get,query,command,ping,https://www.iptp.net/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.coloau.com.au/,routers,router8,post,parameter,query,ping,https://lg.coloau.com.au/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp', 'vrf': 'routing-instance international'}",False
http://aurora.on.tac.net/,router,ML Online (AS 5546),POST,addr,query,ping,http://aurora.on.tac.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TELUS_EAST_LG11'}",False
http://debby.sunrise.ch/lg/lg.cgi,router,KPN International AS286 LG,POST,addr,query,ping,http://debby.sunrise.ch//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Sunrise Routeserver'}",False
https://www.switch.ch/network/tools/lookingglass/,router,swiBA3.switch.ch,POST,arg,query,ping,https://www.switch.ch/network/tools/lookingglass/,"{'query': 'location', 'arg': '', 'router': ''}",False
http://lg.as6453.net/lg/,router,gin-mtt-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",False
https://lg.nazwa.pl/,router,Poznań,get,addr,query,ping,https://lg.nazwa.pl//,"{'query': 'mtr', 'protocol': 'IPv4', 'addr': '', 'router': 'Amsterdam'}",False
http://lg-usa.plasawebhost.com/,,,get,host,cmd,ping,http://lg-usa.plasawebhost.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.ngn.mainonecable.com/lg,router,GHANA_TAKORADI,POST,addr,query,ping,http://lg.ngn.mainonecable.com//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
https://www.as39175.net,routers,9,post,parameter,query,ping,https://www.as39175.net/execute.php,"{'parameter': '183.173.109.247', 'dontlook': '', 'routers': '9', 'query': 'bgp'}",False
http://lg.cnx.net.br/,,,get,host,cmd,ping,http://lg.cnx.net.br/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.ttk.ru/,router,irk06rb,GET,addr,query,ping,http://lg.ttk.ru//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'hkg02rb'}",False
http://lg.ttk.ru/,router,hkg02rb,GET,addr,query,ping,http://lg.ttk.ru//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'hkg02rb'}",False
http://lg.sea.dedicated.com/,,,get,host,cmd,ping,http://lg.sea.dedicated.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.yourlasthost.com/LookingGlass-LA/,,,get,host,cmd,ping,https://www.yourlasthost.com/LookingGlass-LA/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://41.75.80.114/lg,router,Leiden,POST,addr,query,ping,http://41.75.80.114//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
https://www.switch.ch/network/tools/ipv6lookingglass/,router,swiKR2.switch.ch,POST,arg,query,ping,https://www.switch.ch/network/tools/ipv6lookingglass/,"{'query': 'location', 'arg': '', 'router': ''}",False
http://lg.as35908.net/,site,phx,get,arg,cmd,ping4,http://lg.as35908.net/,"{'site': 'sin', 'cmd': 'mtr6', 'arg': ''}",False
https://lg.iptp.net/zh_HK/iptp-tools/lg/,router,d599d0138034,get,query,command,ping,https://lg.iptp.net/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://debby.sunrise.ch/lg/lg.cgi.html,router,SwiNOG/FRnOG,POST,addr,query,ping,http://debby.sunrise.ch//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Sunrise Routeserver'}",False
https://noc.i3d.net/looking-glass/,routers,usqas1-rt001i,post,parameter,query,ping,https://noc.i3d.net/looking-glass/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'aedxb1-rt001i', 'query': 'bgp'}",False
http://lg-it.breezle.net,,,get,host,cmd,ping,http://lg-it.breezle.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://gambadilegno.noc.seabone.net/lg/,router,Paris,POST,addr,query,ping,https://gambadilegno.noc.seabone.net/lg/lg.cgi,"{'query': 'trace', 'addr': '', 'router': 'Amsterdam'}",False
https://www.iptp.com/ja/iptp-tools/lg/,router,e17d0d895c01,get,query,command,ping,https://www.iptp.com/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.pinspb.ru/,router,TR-M9-ASR9001-CORE,POST,addr,query,ping,http://lg.pinspb.ru//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TR-M9-ASR9001-CORE'}",False
https://lg.colohouse.net,routers,router2,post,parameter,query,ping,https://lg.colohouse.net/execute.php,"{'query': 'traceroute', 'parameter': '', 'dontlook': '', 'routers': 'router1'}",False
http://lg.rs.net.ua/,router,Kessi,POST,addr,query,ping,http://lg.rs.net.ua/,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'Kessi'}",False
https://lg-lax02.racknerd.com,,,get,host,cmd,ping,https://lg-lax02.racknerd.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://aurora.on.tac.net/,router,New York 3 (US),POST,addr,query,ping,http://aurora.on.tac.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TELUS_EAST_LG11'}",False
https://lg.iptp.net/ru_RU/iptp-tools/lg/,router,r0225ny4,get,query,command,ping,https://lg.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-ad1-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
https://www.iptp.net/vi/iptp-tools/lg/,router,r0.bc.apjii.jkt.id,get,query,command,ping,https://www.iptp.net/vi/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.as2116.net/,router,Oslo - br1.osls.as2116.net,POST,addr,query,ping,http://lg.as2116.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Oslo - br1.fn3.as2116.net'}",False
https://lix.lv/lookingglass/,router,Lattelecom,POST,addr,query,ping,https://lix.lv/lookingglass/,{},False
http://lg.as6453.net/lg/,router,gin-aseoa-hcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",False
https://gthost.com/looking-glass/,,,GET,host,cmd,ping,https://gthost.com/looking-glass/#,"{'cmd': 'mtr', 'host': ''}",False
http://www.as37662.net/LG/,routers,router9,post,parameter,query,ping,http://www.as37662.net/LG/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,14df915fe79a,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lookingglass.pnw-gigapop.net/lookingglass/embedded,node,icar-ptld1-1,post,parameter,command,ping,https://lookingglass.pnw-gigapop.net/lookingglass/api/query,"{'parameter': '', 'execute command': 'execute command', 'node': 'icar-chcg1-1', 'command': 'ping', 'instance': 'com'}",False
http://lg-ash.racknerd.com/,,,get,host,cmd,ping,http://lg-ash.racknerd.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://w8.gubo.org/LookingGlass/en.php,,,get,host,cmd,ping,http://w8.gubo.org/LookingGlass/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,r0225ny4,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://as59816.net,routers,router2,post,parameter,query,ping,https://as59816.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://www.iptp.net/zh_CN/iptp-tools/lg/,router,03949f332f,get,query,command,ping,https://www.iptp.net/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-a062l-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://lookingglass.level3.net/,site_name,Zurich-Switzerland,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://lg.ams.maxkvm.net/,,,get,host,cmd,ping,http://lg.ams.maxkvm.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.deft.com/,router,San Jose - Core 2,POST,addr,query,ping,https://lg.deft.com//,"{'query': 'trace-no-resolve', 'addr': '', 'protocol': 'IPv4', 'router': 'Chicago - Core 1'}",False
http://lg.idola.net.id,router,"SG, Singapore - EQN 2, Equinix Singapore",get,query,command,ping,http://lg.idola.net.id/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-w6c-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
http://lg-dal.hudsonvalleyhost.com/,,,get,host,cmd,ping,http://lg-dal.hudsonvalleyhost.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://188.112.3.18/,router,77.242.226.24,post,ipAddress,test,ping,http://188.112.3.18/,"{'csrf_token': 'IjU5OTc1NDIxNjMyMWEyNmViZDQwNGMyMTQ1MzkzODUwYjAyZDRmY2Yi.YaYzYw.qisDwYA5x3Rbdqiw31R6GSl5Muk', 'ipAddress': '', 'submit': 'Wykonaj', 'router': '77.242.226.1', 'test': 'ping'}",False
http://lg.ngn.mainonecable.com/lg,router,TISCALI (AS 3257),POST,addr,query,ping,http://lg.ngn.mainonecable.com//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-it5-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
http://168.194.119.245/,router,LINX (UK),POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
http://lg.ngn.mainonecable.com/lg,router,Antwerp,POST,addr,query,ping,http://lg.ngn.mainonecable.com//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
https://md.edis.at/,,,get,host,cmd,ping,https://md.edis.at/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.mybati.co.id/,,,get,host,cmd,ping,https://lg.mybati.co.id/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.com/es_ES/iptp-tools/lg/,router,f445252ea09c,get,query,command,ping,https://www.iptp.com/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.gldn.net/,node,3216;Vladivostok,post,param,action,ping,http://lg.gldn.net/result/,"{'action': 'bgp', 'param': '', 'ipversion': 'IPv4', 'node': ''}",False
https://as3280.net/,router,border4,get,query,command,ping,https://as3280.net/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'border'}",False
https://lg.seacomnet.com/,router,lg-01-dar.tz,POST,addr,query,ping,https://lg.seacomnet.com/,"{'query': 'traceroute', 'addr': '', 'protocol': 'IPv4', 'router': 'lg-01-ams.nl'}",False
http://lg.as6453.net/lg/,router,gin-ih4-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",False
http://lg-lv.friendhosting.net/,,,get,host,cmd,ping,http://lg-lv.friendhosting.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.net/ru_RU/iptp-tools/lg/,router,d777b8ad099f,get,query,command,ping,https://www.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://par-fr-ping.vultr.com/?ref=6972309,,,get,,cmd,ping,https://par-fr-ping.vultr.com/?ref=6972309/ajax.php,{'cmd': 'mtr'},False
http://singaporepop-lg.indovirtue.com/,,,get,host,cmd,ping,http://singaporepop-lg.indovirtue.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lookingglass.centurylink.com/,site_name,Oslo-Norway,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
https://www.iptp.net/ru_RU/iptp-tools/lg/,router,147622d9971b,get,query,command,ping,https://www.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.tktelekom.pl,router,Gdansk,POST,addr,query,ping,http://lg.tktelekom.pl//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Krakow'}",False
https://www.iptp.net/ru_RU/iptp-tools/lg/,router,0ed4a67aa3a1,get,query,command,ping,https://www.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://atl-lg.hostus.us,,,get,host,cmd,ping,http://atl-lg.hostus.us/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://103.253.25.252/LookingGlass-1.3.0/,,,get,host,cmd,ping,http://103.253.25.252/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.thegigabit.com/,routers,router7,post,parameter,query,ping,https://lg.thegigabit.com/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-ekco3-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
http://lg.topnet.ua,routers,router13,post,parameter,query,ping,http://lg.topnet.ua/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router3', 'query': 'bgp'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-acpha-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
http://185.220.59.5/,,,get,host,cmd,ping,http://185.220.59.5/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.galaxydata.ru/,,,get,host,cmd,ping,http://lg.galaxydata.ru/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://alice.ja.net/,query_location,stonss-rbr1janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",False
http://www.as29140.net/cgi-bin/bgplg,,,get,req,cmd,ping,http://www.as29140.net//cgi-bin/bgplg,"{'req': '', 'cmd': 'show ip bgp'}",False
http://lg.grupoabenet.com.br/,router,BGP-ABENET PROVEDORA DE ACESSO2,get,query,command,ping,http://lg.grupoabenet.com.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'BGP-ABENET PROVEDORA DE ACESSO1'}",False
https://sgp.lg.extravm.com,,,get,host,cmd,ping,https://sgp.lg.extravm.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://network.sg.gs/lg/,router,DE1 (EQIX FR5) - Edge-1 (Transit/Peering),POST,addr,query,ping,http://network.sg.gs//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'SG1 (Epsilon) - Edge-1 (Customer, Standard Route)'}",False
https://as41720.net/LG/,routers,router1,post,parameter,query,ping,https://as41720.net/LG/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
http://pitentel.cl/cgi-bin/index.html/lg.pl,router,PIT01-CNT,POST,addr,query,ping,http://pitentel.cl/cgi-bin/index.html/lg.pl,"{'query': 'trace', 'addr': '', 'router': 'PIT01-CNT'}",False
https://ssp2.gin.ntt.net/lg/looking_glass_web_gitRepo/lg.cgi,router,Vienna - AT,POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",False
http://107.173.166.10/,,,get,host,cmd,ping,http://107.173.166.10/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.dataline.ua,location,gw.g50.kv,post,target,type,ping,https://lg.dataline.ua/lg,"{'location': '', 'target': '', 'type': 'ping'}",False
https://www.iptp.com/ja/iptp-tools/lg/,router,b1f0a2d0bb65,get,query,command,ping,https://www.iptp.com/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lg.unpak.ac.id/,router,example9,get,query,command,ping,https://lg.unpak.ac.id/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'example1'}",False
https://lg.xelent.ru/,router,rad2-cr1,get,host,cmd,ping,https://lg.xelent.ru/ajax.php,"{'host': '', 'cmd': 'host', 'router': 'ptg-cr1'}",False
http://lg.providerservice.com/,,,get,host,cmd,ping,http://lg.providerservice.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lookingglass.sunet.se/lg.cgi,router,du-r1,POST,addr,query,ping,https://lookingglass.sunet.se//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'bos-r1'}",False
https://alice.ja.net/,query_location,herehc-rbr1janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",False
https://lg.colohouse.net,routers,router6,post,parameter,query,ping,https://lg.colohouse.net/execute.php,"{'query': 'traceroute', 'parameter': '', 'dontlook': '', 'routers': 'router1'}",False
http://getcentos.online/,,,get,host,cmd,ping,http://getcentos.online/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lookingglass.level3.net/,site_name,Curitiba-Brazil,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
https://lookingglass.level3.net/,site_name,SanJose-CA-USA,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://168.194.119.245/,router,Nodus Network,POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
